AÑO,INEGI,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2023,23,QUINTANA ROO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,1
2023,23,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,1,0,2,5,0,1,0,0,0,0
2023,23,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,6,5,6,5,5,5,3,6,6,6,1,6
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,0,2,2,1,1,2,5,1,0,11,9
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,1,1,1,2,1,0,1
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),2,2,4,0,2,3,4,7,2,3,4,6
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),37,29,42,28,33,20,29,29,31,28,18,18
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,1,2,2,1,2,2,3,1,4
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,1,0,0,4,0,0,0,1,0,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,3,2,1,2,2,10,6,3,2,4,1
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,1,0,0,0,0,0,0,0,3
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,1,0,0,0,0,4,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,0,0,0,0,0,0,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,0,0,0,0,0,0,0,0,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,1,1,0,0,2,1,0,0,0
2023,24,SAN LUIS POTOSI,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7,4,4,9,9,10,10,6,3,4,3,7
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,2,1,0,1,5,4,4,2,3,1,3
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,1,1,0,0,0,0,0,0,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),3,10,2,6,6,10,6,9,8,10,13,7
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),33,30,31,16,28,28,18,32,24,25,25,14
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,13,0,0,0,0,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),2,6,12,9,6,3,1,3,5,1,1,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,2,1,1,2,2,0,2,4,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,2,1,1,1,1,0,0,0,1,0,1,1
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,2,2,0,1,0,0,1,0,0,2,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,3,1,0,0,0,1,1,0,0,1,0,0
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,4,0,0,1,2,0,1,0,2,1
2023,25,SINALOA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,12,1,10,11,7,10,3,9,3,5,13
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),8,8,9,8,13,14,13,16,11,16,14,9
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,1,1,0,0,0,0,0,0,0,0,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,7,8,8,11,13,13,6,10,11,9,4
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),105,88,84,48,78,85,67,62,74,85,81,79
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,2,1,2,2,1,1,2,3,1,2,0,1
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,5,0,0,0,0,0,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),3,4,3,6,6,7,3,4,4,6,6,1
2023,26,SONORA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,7,8,9,3,1,2,4,2,0,15,4,1
2023,26,SONORA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,1,0,0,1,0,1,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,2,0,1,1,0,1,2,6,0
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,0,0,2,0,1,0,1,1,1,0,1
2023,26,SONORA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7,7,6,6,6,8,7,11,10,20,14,8
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,4,5,1,0,2,2,3,3,2,3,4
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,1,0,0,0,0,0,0,1
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),13,9,20,19,16,25,16,18,23,21,29,33
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),12,8,9,9,5,6,8,10,8,6,6,8
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,3,1,11,3,3,1,6,4,4,7,5,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,1,0,0,0,0,0,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),26,26,33,24,31,39,41,50,33,28,33,23
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,1,0,1,3,0,0,0,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,0,0,0,0,0,0,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,1,0,0,1,0,0,1,2
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,1,0,0,1,0,1,0,1,0
2023,27,TABASCO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,4,6,5,5,3,0,3,2,4,3,4
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),8,8,14,9,14,8,7,9,8,7,15,10
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,1,0,0,0,3,1,0,0,1,0,1
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),6,7,12,10,5,8,11,12,9,13,10,6
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),47,82,69,95,130,85,84,76,96,105,78,88
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,3,0,4,3,2,1,0,1,2,1,0,3
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),2,1,0,1,1,1,0,1,1,0,0,0
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),42,49,27,33,25,23,28,30,101,71,32,23
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,1,1,1,0,0,2,1,0,3
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,0,1,1,1,0,1,0,0,0,1
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,1,0,0,0,0,1,0
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,2,0,1,0,3,0,1,2,0,1,0
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,1,1,0,1,0,2,2,1,0,0,1
2023,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,16,8,2,14,4,14,5,10,10,7,12
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,1,0,0,0,1,5,1,3,1,7,6
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0,0,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,3,9,8,4,14,9,11,7,16,13,14
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),17,11,10,19,10,20,17,14,15,6,8,13
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,6,0,2,3,3,1,3,2,2,4,4,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,1,0,0,1,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),10,32,31,15,10,27,16,11,8,13,4,7
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,2,1,0,0,0,0,2,0,1,1,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,0,0,0,0,0,0,0,0
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,4,0,0,1,0,0,0,0,0,0,2
2023,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,3,4,6,2,3,3,3,3,6,2,7,4
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,5,5,1,5,9,10,8,8,4,12,6
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,1,1,0,0,2,4,2,0,1,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),46,49,41,43,54,45,54,44,37,49,41,46
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),42,35,35,25,31,42,32,40,34,25,37,27
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,12,14,15,8,14,11,17,17,25,24,19,6
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,1,0,0,5,0,0,0,0,0,1
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),38,43,75,65,58,89,53,36,46,91,72,58
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,2,1,2,0,0,1,2,1,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,0,1,1,0,2,0,0,0
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,0,0,2,2,1,2,0,0,1
2023,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,38,27,41,27,24,42,11,25,26,17,35,36
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,2,1,0,2,4,3,1,1,0,2,5
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,1,1,1,1,2,1,3,1,7,0,3
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),5,10,15,20,31,4,3,2,5,8,4,3
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),5,1,3,0,5,0,2,2,3,0,4,1
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,1,1,0,1,0,1,0,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,0,0,0,0,0,0,0,1,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,3,0,1,0,0,0,0,1,0,1,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,0,1,0,0,3,0,1,0,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,0,0,2,0,2,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,1,0,1,0,1,2,0,1,0,1,0
2023,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,16,7,2,1,21,6,6,11,12,15,5
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,0,2,2,0,7,0,1,4,5,5,5
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0,0,0,0,0
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,8,10,7,14,12,8,6,7,11,8,11
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),44,39,50,41,52,29,49,39,46,26,28,27
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,0,5,0,0,0,1,0,0,0,0,0
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,1,0,0,0,1,0,0
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,3,0,1,0,0,0,0,0,0,0
2023,32,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,3,0,1,1,0,1,0,2,0,1,0
