AÑO,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),8,6,14,4,3,2,7,5.0,5.0,11.0,7.0,7.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),19,12,20,9,11,12,14,9.0,14.0,13.0,5.0,7.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),30,9,12,22,41,28,35,32.0,21.0,25.0,33.0,30.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),64,70,49,72,62,76,66,47.0,68.0,86.0,43.0,50.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,2,4,4,6,4,7,10,6.0,8.0,2.0,3.0,0.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),4,4,8,14,18,44,21,8.0,3.0,6.0,0.0,0.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),98,70,110,96,51,62,46,49.0,43.0,57.0,49.0,67.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,7,3,2,5,1,0,0,1.0,0.0,2.0,1.0,1.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,1,0,1,0,0,1.0,0.0,0.0,0.0,2.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",30,19,27,20,19,18,17,10.0,16.0,21.0,26.0,28.0
2021,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,30,37,37,21,22,24,41,34.0,24.0,35.0,22.0,32.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,3,1,2,0,1,2,1.0,6.0,4.0,1.0,2.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),2,2,7,6,5,8,3,1.0,2.0,6.0,0.0,2.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),8,141,123,26,22,26,21,57.0,60.0,72.0,47.0,23.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),54,51,49,58,68,56,36,48.0,49.0,62.0,53.0,54.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),2,0,2,4,3,17,14,0.0,0.0,0.0,0.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),7,7,34,50,19,27,16,19.0,24.0,17.0,17.0,8.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,1,1,4,1,1.0,1.0,2.0,2.0,1.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,0,0,1,1,0.0,1.0,3.0,0.0,0.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,2,2,0,1,2,1,0.0,3.0,3.0,1.0,1.0
2021,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,9,35,21,27,14,17,14,10.0,34.0,6.0,13.0,25.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,3,5,0,1,1,5,1.0,2.0,4.0,1.0,3.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),12,13,13,4,12,23,4,16.0,17.0,8.0,13.0,13.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),9,11,20,12,17,10,13,24.0,7.0,17.0,18.0,19.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,5,9,4,3,0.0,0.0,0.0,0.0,1.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),2,2,3,2,1,0,4,1.0,1.0,2.0,2.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,1,1,0,1,0,0.0,0.0,1.0,1.0,0.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,0,0,2,2,1,3.0,1.0,0.0,1.0,2.0
2021,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,1,7,12,6,11,15,13,14.0,7.0,7.0,18.0,13.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,1,1,2,0,6,0,0.0,0.0,2.0,1.0,1.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,2,1,32,7,3,1,4.0,2.0,9.0,2.0,4.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),3,5,9,5,2,4,9,1.0,0.0,6.0,1.0,6.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,1,0,3,3,0,0.0,0.0,0.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,3,0,1,0.0,0.0,0.0,1.0,2.0
2021,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,1,4,12,15,41,60,40,14.0,26.0,29.0,17.0,24.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,4,6,4,7,4,8,8.0,3.0,2.0,2.0,8.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),11,5,6,8,10,12,7,7.0,7.0,5.0,10.0,11.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,2,5,4,4,3,3,3.0,1.0,6.0,4.0,8.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),22,13,14,22,23,19,22,16.0,14.0,50.0,33.0,20.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,10,21,57,49,35,33,33,40.0,34.0,17.0,12.0,5.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),2,3,16,8,10,14,3,5.0,2.0,1.0,1.0,2.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),18,15,22,25,25,29,31,27.0,16.0,33.0,26.0,30.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,0,1,0,0,0,1.0,0.0,0.0,2.0,1.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",7,4,15,7,3,58,47,12.0,13.0,8.0,15.0,2.0
2021,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,4,18,12,8,25,14,11.0,21.0,38.0,25.0,29.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,7,4,2,4,8,5,9.0,9.0,8.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,1,0,0,0,2,1.0,1.0,0.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),16,21,49,29,31,28,22,27.0,39.0,44.0,43.0,51.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),36,20,28,30,33,24,23,38.0,32.0,30.0,33.0,26.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,4,8,11,2,12,6,3,10.0,11.0,18.0,8.0,2.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,3,7,9,20,7,1.0,0.0,0.0,0.0,1.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),4,5,6,4,5,1,1,2.0,4.0,3.0,1.0,4.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,1,0,0,1,1,0.0,1.0,0.0,1.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",18,18,32,19,31,28,20,25.0,16.0,21.0,31.0,13.0
2021,OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,12,12,19,18,15,12,14,15.0,14.0,16.0,9.0,28.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,6,2,2,2,4,3,5.0,4.0,6.0,2.0,8.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,3,4,2,1,2,0,1.0,2.0,3.0,0.0,1.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),22,14,32,27,35,31,36,17.0,28.0,46.0,16.0,30.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),60,53,88,48,71,56,62,44.0,35.0,43.0,38.0,43.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,3,1,4,0,1,4,5,6.0,7.0,8.0,4.0,5.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),2,4,2,3,7,21,15,16.0,0.0,3.0,0.0,3.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),64,99,92,77,71,77,55,100.0,71.0,68.0,203.0,66.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,2,1,3,1,1,1,1,2.0,1.0,4.0,0.0,1.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,0,0,0,0,0,2.0,0.0,1.0,1.0,0.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",3,2,5,2,5,3,3,2.0,4.0,4.0,10.0,0.0
2021,PUEBLA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,7,25,8,11,21,17,8.0,18.0,6.0,19.0,8.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,2,2,2,1,1,2.0,1.0,0.0,2.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,14,1,3,5,7,4,7.0,9.0,2.0,7.0,2.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),10,12,11,6,11,14,11,9.0,6.0,7.0,6.0,10.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),37,39,40,28,30,35,37,21.0,30.0,35.0,39.0,31.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,1,0,0,3,0,0.0,1.0,2.0,0.0,1.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,0,4,1,2,4,0.0,2.0,0.0,0.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),13,14,12,7,5,3,8,12.0,9.0,13.0,9.0,3.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,5,0,1,0,2,1,0,1.0,0.0,1.0,2.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",15,17,8,11,12,10,6,3.0,13.0,8.0,5.0,12.0
2021,QUERETARO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,3,1,0,5,5,3,2,2.0,4.0,4.0,10.0,5.0
2021,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,4,1,2,2,4,4,7.0,2.0,1.0,3.0,5.0
2021,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,2,4,2,1,6,2,1.0,2.0,0.0,1.0,3.0
2021,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,0,0,0,2,0,1,1.0,1.0,0.0,0.0,0.0
2021,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2021,QUINTANA ROO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),13,19,24,31,23,23,23,26.0,19.0,23.0,26.0,16.0
